échantillon,Plage,region,substrat,date,length,slug,code,quantité,pcs/m
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G24,20,0.1724137931034483
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G26,1,0.008620689655172414
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G27,9,0.07758620689655173
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G30,69,0.5948275862068966
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G31,66,0.5689655172413793
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G32,5,0.04310344827586207
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G33,1,0.008620689655172414
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G34,3,0.02586206896551724
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G35,8,0.06896551724137931
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G50,12,0.10344827586206896
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G66,2,0.017241379310344827
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G67,8,0.06896551724137931
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G70,34,0.29310344827586204
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G74,2,0.017241379310344827
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G78,117,1.0086206896551724
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G79,147,1.2672413793103448
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G81,19,0.16379310344827586
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G82,33,0.28448275862068967
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G89,51,0.4396551724137931
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G90,2,0.017241379310344827
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G901,1,0.008620689655172414
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G922,1,0.008620689655172414
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G931,2,0.017241379310344827
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G932,8,0.06896551724137931
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G937,1,0.008620689655172414
"('bouveret', '15.01.2022')",Bouveret,Haut lac,1,2022-01-15,116,bouveret,G95,28,0.2413793103448276
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G10,5,0.04310344827586207
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G100,3,0.02586206896551724
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G103,3,0.02586206896551724
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G106,144,1.2413793103448276
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G112,42,0.3620689655172414
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G113,6,0.05172413793103448
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G114,5,0.04310344827586207
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G117,17,0.14655172413793102
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G133,1,0.008620689655172414
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G144,2,0.017241379310344827
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G21,40,0.3448275862068966
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G23,15,0.12931034482758622
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G24,24,0.20689655172413793
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G27,105,0.9051724137931034
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G28,1,0.008620689655172414
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G30,118,1.0172413793103448
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G31,16,0.13793103448275862
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G32,5,0.04310344827586207
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G34,1,0.008620689655172414
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G35,2,0.017241379310344827
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G50,5,0.04310344827586207
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G66,2,0.017241379310344827
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G70,5,0.04310344827586207
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G74,15,0.12931034482758622
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G78,273,2.353448275862069
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G79,135,1.1637931034482758
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G81,14,0.1206896551724138
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G82,18,0.15517241379310345
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G89,113,0.9741379310344828
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G905,4,0.034482758620689655
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G922,3,0.02586206896551724
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G931,1,0.008620689655172414
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G932,18,0.15517241379310345
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G95,63,0.5431034482758621
"('bouveret', '30.04.2022')",Bouveret,Haut lac,1,2022-04-30,116,bouveret,G99,2,0.017241379310344827
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G112,3,0.057692307692307696
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G113,6,0.11538461538461539
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G194,1,0.019230769230769232
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G21,1,0.019230769230769232
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G23,2,0.038461538461538464
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G27,11,0.21153846153846154
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G30,11,0.21153846153846154
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G31,1,0.019230769230769232
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G35,1,0.019230769230769232
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G66,1,0.019230769230769232
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G70,1,0.019230769230769232
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G73,1,0.019230769230769232
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G74,1,0.019230769230769232
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G78,5,0.09615384615384616
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G81,7,0.1346153846153846
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G82,3,0.057692307692307696
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G89,3,0.057692307692307696
"('clarens', '16.01.2022')",Clarens,Haut lac,2,2022-01-16,52,clarens,G95,13,0.25
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G106,1,0.019230769230769232
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G112,2,0.038461538461538464
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G113,1,0.019230769230769232
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G159,1,0.019230769230769232
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G194,1,0.019230769230769232
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G24,1,0.019230769230769232
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G27,56,1.0769230769230769
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G30,8,0.15384615384615385
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G35,2,0.038461538461538464
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G70,1,0.019230769230769232
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G74,6,0.11538461538461539
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G78,36,0.6923076923076923
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G79,33,0.6346153846153846
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G81,9,0.17307692307692307
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G82,3,0.057692307692307696
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G89,2,0.038461538461538464
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G905,2,0.038461538461538464
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G932,2,0.038461538461538464
"('clarens', '17.12.2022')",Clarens,Haut lac,2,2022-12-17,52,clarens,G95,10,0.19230769230769232
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G194,6,0.11538461538461539
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G21,1,0.019230769230769232
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G24,1,0.019230769230769232
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G27,68,1.3076923076923077
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G30,14,0.2692307692307692
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G31,4,0.07692307692307693
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G35,1,0.019230769230769232
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G50,2,0.038461538461538464
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G70,1,0.019230769230769232
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G74,26,0.5
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G78,25,0.4807692307692308
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G79,45,0.8653846153846154
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G81,2,0.038461538461538464
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G82,21,0.40384615384615385
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G905,1,0.019230769230769232
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G929,1,0.019230769230769232
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G932,1,0.019230769230769232
"('clarens', '29.04.2022')",Clarens,Haut lac,2,2022-04-29,52,clarens,G95,15,0.28846153846153844
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G103,1,0.019230769230769232
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G131,3,0.057692307692307696
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G137,1,0.019230769230769232
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G194,1,0.019230769230769232
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G21,1,0.019230769230769232
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G211,4,0.07692307692307693
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G23,2,0.038461538461538464
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G24,3,0.057692307692307696
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G27,297,5.711538461538462
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G30,45,0.8653846153846154
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G31,5,0.09615384615384616
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G39,1,0.019230769230769232
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G4,1,0.019230769230769232
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G50,6,0.11538461538461539
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G54,1,0.019230769230769232
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G66,2,0.038461538461538464
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G70,3,0.057692307692307696
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G73,11,0.21153846153846154
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G74,36,0.6923076923076923
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G78,133,2.5576923076923075
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G79,50,0.9615384615384616
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G81,3,0.057692307692307696
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G82,4,0.07692307692307693
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G922,3,0.057692307692307696
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G926,1,0.019230769230769232
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G932,4,0.07692307692307693
"('clarens', '30.07.2022')",Clarens,Haut lac,2,2022-07-30,52,clarens,G95,17,0.3269230769230769
"('crans', '06.09.2022')",Crans,Petit lac,2,2022-09-06,21,crans,G165,1,0.047619047619047616
"('crans', '06.09.2022')",Crans,Petit lac,2,2022-09-06,21,crans,G194,1,0.047619047619047616
"('crans', '06.09.2022')",Crans,Petit lac,2,2022-09-06,21,crans,G30,2,0.09523809523809523
"('crans', '06.09.2022')",Crans,Petit lac,2,2022-09-06,21,crans,G31,1,0.047619047619047616
"('crans', '06.09.2022')",Crans,Petit lac,2,2022-09-06,21,crans,G78,3,0.14285714285714285
"('crans', '06.09.2022')",Crans,Petit lac,2,2022-09-06,21,crans,G905,1,0.047619047619047616
"('crans', '16.01.2022')",Crans,Petit lac,2,2022-01-16,21,crans,G78,3,0.14285714285714285
"('crans', '16.01.2022')",Crans,Petit lac,2,2022-01-16,21,crans,G79,2,0.09523809523809523
"('crans', '18.05.2022')",Crans,Petit lac,2,2022-05-18,21,crans,G2,1,0.047619047619047616
"('crans', '18.05.2022')",Crans,Petit lac,2,2022-05-18,21,crans,G30,1,0.047619047619047616
"('crans', '18.05.2022')",Crans,Petit lac,2,2022-05-18,21,crans,G79,3,0.14285714285714285
"('cully', '04.05.2022')",Cully,Haut lac,3,2022-05-04,18,cully,G131,2,0.1111111111111111
"('cully', '04.05.2022')",Cully,Haut lac,3,2022-05-04,18,cully,G211,1,0.05555555555555555
"('cully', '04.05.2022')",Cully,Haut lac,3,2022-05-04,18,cully,G78,1,0.05555555555555555
"('cully', '04.05.2022')",Cully,Haut lac,3,2022-05-04,18,cully,G79,1,0.05555555555555555
"('cully', '07.08.2022')",Cully,Haut lac,3,2022-08-07,18,cully,G106,1,0.05555555555555555
"('cully', '07.08.2022')",Cully,Haut lac,3,2022-08-07,18,cully,G113,1,0.05555555555555555
"('cully', '07.08.2022')",Cully,Haut lac,3,2022-08-07,18,cully,G159,1,0.05555555555555555
"('cully', '07.08.2022')",Cully,Haut lac,3,2022-08-07,18,cully,G23,2,0.1111111111111111
"('cully', '07.08.2022')",Cully,Haut lac,3,2022-08-07,18,cully,G27,11,0.6111111111111112
"('cully', '07.08.2022')",Cully,Haut lac,3,2022-08-07,18,cully,G50,1,0.05555555555555555
"('cully', '07.08.2022')",Cully,Haut lac,3,2022-08-07,18,cully,G78,2,0.1111111111111111
"('cully', '07.08.2022')",Cully,Haut lac,3,2022-08-07,18,cully,G905,1,0.05555555555555555
"('cully', '17.10.2022')",Cully,Haut lac,3,2022-10-17,18,cully,G103,2,0.1111111111111111
"('cully', '17.10.2022')",Cully,Haut lac,3,2022-10-17,18,cully,G113,1,0.05555555555555555
"('cully', '17.10.2022')",Cully,Haut lac,3,2022-10-17,18,cully,G50,1,0.05555555555555555
"('cully', '17.10.2022')",Cully,Haut lac,3,2022-10-17,18,cully,G78,2,0.1111111111111111
"('cully', '17.10.2022')",Cully,Haut lac,3,2022-10-17,18,cully,G79,2,0.1111111111111111
"('cully', '26.01.2022')",Cully,Haut lac,3,2022-01-26,18,cully,G21,3,0.16666666666666666
"('cully', '26.01.2022')",Cully,Haut lac,3,2022-01-26,18,cully,G27,2,0.1111111111111111
"('cully', '26.01.2022')",Cully,Haut lac,3,2022-01-26,18,cully,G50,1,0.05555555555555555
"('cully', '26.01.2022')",Cully,Haut lac,3,2022-01-26,18,cully,G78,2,0.1111111111111111
"('cully', '26.01.2022')",Cully,Haut lac,3,2022-01-26,18,cully,G79,1,0.05555555555555555
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G117,3,0.025
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G21,6,0.05
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G211,2,0.016666666666666666
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G27,80,0.6666666666666666
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G30,17,0.14166666666666666
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G31,8,0.06666666666666667
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G33,1,0.008333333333333333
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G50,9,0.075
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G78,376,3.1333333333333333
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G79,114,0.95
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G81,9,0.075
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G82,1,0.008333333333333333
"('excenevex', '04.09.2022')",Excenevex,Grand lac,1,2022-09-04,120,excenevex,G932,3,0.025
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G103,46,0.38333333333333336
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G106,193,1.6083333333333334
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G112,277,2.308333333333333
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G117,10,0.08333333333333333
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G132,1,0.008333333333333333
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G135,1,0.008333333333333333
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G21,11,0.09166666666666666
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G211,4,0.03333333333333333
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G23,4,0.03333333333333333
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G27,55,0.4583333333333333
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G30,15,0.125
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G31,10,0.08333333333333333
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G32,3,0.025
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G70,1,0.008333333333333333
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G78,548,4.566666666666666
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G79,204,1.7
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G81,26,0.21666666666666667
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G82,17,0.14166666666666666
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G905,3,0.025
"('excenevex', '06.11.2022')",Excenevex,Grand lac,1,2022-11-06,120,excenevex,G932,1,0.008333333333333333
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G103,10,0.08333333333333333
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G106,21,0.175
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G21,4,0.03333333333333333
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G211,1,0.008333333333333333
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G27,12,0.1
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G31,7,0.058333333333333334
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G32,1,0.008333333333333333
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G35,1,0.008333333333333333
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G70,1,0.008333333333333333
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G74,3,0.025
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G78,62,0.5166666666666667
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G79,35,0.2916666666666667
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G81,7,0.058333333333333334
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G82,2,0.016666666666666666
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G905,1,0.008333333333333333
"('excenevex', '08.05.2022')",Excenevex,Grand lac,1,2022-05-08,120,excenevex,G932,1,0.008333333333333333
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G106,475,3.9583333333333335
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G112,12,0.1
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G117,1,0.008333333333333333
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G21,5,0.041666666666666664
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G211,1,0.008333333333333333
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G24,4,0.03333333333333333
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G26,1,0.008333333333333333
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G27,32,0.26666666666666666
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G30,17,0.14166666666666666
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G31,3,0.025
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G35,2,0.016666666666666666
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G50,2,0.016666666666666666
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G53,15,0.125
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G54,1,0.008333333333333333
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G78,839,6.991666666666666
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G79,209,1.7416666666666667
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G81,11,0.09166666666666666
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G905,2,0.016666666666666666
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G926,4,0.03333333333333333
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G932,1,0.008333333333333333
"('excenevex', '13.02.2022')",Excenevex,Grand lac,1,2022-02-13,120,excenevex,G95,40,0.3333333333333333
"('gland', '06.09.2022')",Gland,Grand lac,2,2022-09-06,23,gland,G112,4,0.17391304347826086
"('gland', '06.09.2022')",Gland,Grand lac,2,2022-09-06,23,gland,G194,1,0.043478260869565216
"('gland', '06.09.2022')",Gland,Grand lac,2,2022-09-06,23,gland,G27,4,0.17391304347826086
"('gland', '06.09.2022')",Gland,Grand lac,2,2022-09-06,23,gland,G35,1,0.043478260869565216
