échantillon,Plage,substrat,date,area,slug,code,quantité,pcs/m²,region
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G26,1,0.0005055611729019212,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G27,32,0.016177957532861477,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G30,17,0.008594539939332659,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G31,3,0.0015166835187057635,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G35,2,0.0010111223458038423,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G50,2,0.0010111223458038423,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G53,15,0.007583417593528817,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G54,1,0.0005055611729019212,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G905,2,0.0010111223458038423,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G926,4,0.0020222446916076846,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G932,1,0.0005055611729019212,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,G95,40,0.020222446916076844,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,Gcaps,9,0.00455005055611729,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,Gfoams,11,0.005561172901921132,Grand lac
"('excenevex', '13.02.2022')",Excenevex,1,2022-02-13,1978,excenevex,Gfrags,1048,0.5298281092012134,Grand lac
"('gland', '06.09.2022')",Gland,2,2022-09-06,45,gland,G112,4,0.08888888888888889,Grand lac
"('gland', '06.09.2022')",Gland,2,2022-09-06,45,gland,G194,1,0.022222222222222223,Grand lac
"('gland', '06.09.2022')",Gland,2,2022-09-06,45,gland,G27,4,0.08888888888888889,Grand lac
"('gland', '06.09.2022')",Gland,2,2022-09-06,45,gland,G35,1,0.022222222222222223,Grand lac
"('gland', '06.09.2022')",Gland,2,2022-09-06,45,gland,G89,1,0.022222222222222223,Grand lac
"('gland', '06.09.2022')",Gland,2,2022-09-06,45,gland,G932,1,0.022222222222222223,Grand lac
"('gland', '06.09.2022')",Gland,2,2022-09-06,45,gland,Gfoams,12,0.26666666666666666,Grand lac
"('gland', '06.09.2022')",Gland,2,2022-09-06,45,gland,Gfrags,12,0.26666666666666666,Grand lac
"('gland', '10.12.2022')",Gland,2,2022-12-10,45,gland,Gfoams,6,0.13333333333333333,Grand lac
"('gland', '10.12.2022')",Gland,2,2022-12-10,45,gland,Gfrags,12,0.26666666666666666,Grand lac
"('gland', '16.01.2022')",Gland,2,2022-01-16,45,gland,G27,3,0.06666666666666667,Grand lac
"('gland', '16.01.2022')",Gland,2,2022-01-16,45,gland,G95,3,0.06666666666666667,Grand lac
"('gland', '16.01.2022')",Gland,2,2022-01-16,45,gland,Gfoams,42,0.9333333333333333,Grand lac
"('gland', '16.01.2022')",Gland,2,2022-01-16,45,gland,Gfrags,17,0.37777777777777777,Grand lac
"('gland', '18.05.2022')",Gland,2,2022-05-18,45,gland,G112,6,0.13333333333333333,Grand lac
"('gland', '18.05.2022')",Gland,2,2022-05-18,45,gland,G137,1,0.022222222222222223,Grand lac
"('gland', '18.05.2022')",Gland,2,2022-05-18,45,gland,G27,2,0.044444444444444446,Grand lac
"('gland', '18.05.2022')",Gland,2,2022-05-18,45,gland,G34,1,0.022222222222222223,Grand lac
"('gland', '18.05.2022')",Gland,2,2022-05-18,45,gland,G74,6,0.13333333333333333,Grand lac
"('gland', '18.05.2022')",Gland,2,2022-05-18,45,gland,G95,1,0.022222222222222223,Grand lac
"('gland', '18.05.2022')",Gland,2,2022-05-18,45,gland,Gcaps,1,0.022222222222222223,Grand lac
"('gland', '18.05.2022')",Gland,2,2022-05-18,45,gland,Gfoams,10,0.2222222222222222,Grand lac
"('gland', '18.05.2022')",Gland,2,2022-05-18,45,gland,Gfrags,59,1.3111111111111111,Grand lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G100,1,0.0029498525073746312,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G106,41,0.12094395280235988,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G112,21,0.061946902654867256,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G114,63,0.18584070796460178,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G117,23,0.06784660766961652,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G125,1,0.0029498525073746312,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G126,1,0.0029498525073746312,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G159,7,0.02064896755162242,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G2,2,0.0058997050147492625,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G27,29,0.0855457227138643,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G28,2,0.0058997050147492625,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G30,144,0.4247787610619469,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G32,1,0.0029498525073746312,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G35,6,0.017699115044247787,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G50,2,0.0058997050147492625,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G70,2,0.0058997050147492625,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G74,59,0.17404129793510326,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G89,10,0.029498525073746312,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G932,9,0.02654867256637168,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G937,1,0.0029498525073746312,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,G95,20,0.058997050147492625,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,Gcaps,1,0.0029498525073746312,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,Gfoams,85,0.25073746312684364,Haut lac
"('grangettes', '02.05.2022')",Grangettes,1,2022-05-02,339,grangettes,Gfrags,183,0.5398230088495575,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G10,5,0.014749262536873156,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G112,80,0.2359882005899705,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G113,5,0.014749262536873156,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G117,30,0.08849557522123894,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G125,2,0.0058997050147492625,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G211,2,0.0058997050147492625,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G27,9,0.02654867256637168,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G32,1,0.0029498525073746312,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G33,5,0.014749262536873156,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G34,1,0.0029498525073746312,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G48,1,0.0029498525073746312,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G50,1,0.0029498525073746312,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G53,5,0.014749262536873156,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G66,8,0.02359882005899705,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G7,1,0.0029498525073746312,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G70,6,0.017699115044247787,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G73,1,0.0029498525073746312,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G74,10,0.029498525073746312,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G89,22,0.06489675516224189,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G901,4,0.011799410029498525,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G905,1,0.0029498525073746312,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G932,2,0.0058997050147492625,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G95,24,0.07079646017699115,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,G97,1,0.0029498525073746312,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,Gcaps,17,0.05014749262536873,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,Gfoams,56,0.16519174041297935,Haut lac
"('grangettes', '08.11.2022')",Grangettes,1,2022-11-08,339,grangettes,Gfrags,457,1.3480825958702065,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G103,53,0.15634218289085547,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G106,50,0.14749262536873156,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G112,15,0.04424778761061947,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G113,20,0.058997050147492625,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G117,11,0.032448377581120944,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G125,1,0.0029498525073746312,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G132,2,0.0058997050147492625,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G144,2,0.0058997050147492625,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G165,10,0.029498525073746312,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G211,3,0.008849557522123894,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G27,16,0.0471976401179941,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G30,93,0.2743362831858407,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G33,1,0.0029498525073746312,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G35,5,0.014749262536873156,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G50,12,0.035398230088495575,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G7,1,0.0029498525073746312,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G74,66,0.19469026548672566,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G901,1,0.0029498525073746312,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G905,3,0.008849557522123894,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G932,7,0.02064896755162242,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,G95,48,0.1415929203539823,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,Gcaps,27,0.07964601769911504,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,Gfoams,167,0.49262536873156343,Haut lac
"('grangettes', '13.02.2022')",Grangettes,1,2022-02-13,339,grangettes,Gfrags,307,0.9056047197640118,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G100,2,0.0058997050147492625,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G112,8,0.02359882005899705,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G117,6,0.017699115044247787,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G125,1,0.0029498525073746312,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G126,1,0.0029498525073746312,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G165,62,0.18289085545722714,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G211,5,0.014749262536873156,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G26,1,0.0029498525073746312,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G27,62,0.18289085545722714,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G30,128,0.3775811209439528,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G31,3,0.008849557522123894,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G32,2,0.0058997050147492625,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G33,6,0.017699115044247787,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G34,2,0.0058997050147492625,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G35,6,0.017699115044247787,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G4,1,0.0029498525073746312,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G48,1,0.0029498525073746312,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G74,31,0.09144542772861357,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G89,62,0.18289085545722714,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G905,3,0.008849557522123894,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G932,7,0.02064896755162242,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G937,2,0.0058997050147492625,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G95,62,0.18289085545722714,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,G97,1,0.0029498525073746312,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,Gcaps,52,0.15339233038348082,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,Gfoams,88,0.25958702064896755,Haut lac
"('grangettes', '18.07.2022')",Grangettes,1,2022-07-18,339,grangettes,Gfrags,600,1.7699115044247788,Haut lac
"('hermance', '10.01.2022')",Hermance,4,2022-01-10,370,hermance,G155,1,0.002702702702702703,Petit lac
"('hermance', '10.01.2022')",Hermance,4,2022-01-10,370,hermance,G194,2,0.005405405405405406,Petit lac
"('hermance', '10.01.2022')",Hermance,4,2022-01-10,370,hermance,G2,1,0.002702702702702703,Petit lac
"('hermance', '10.01.2022')",Hermance,4,2022-01-10,370,hermance,G27,11,0.02972972972972973,Petit lac
"('hermance', '10.01.2022')",Hermance,4,2022-01-10,370,hermance,G50,2,0.005405405405405406,Petit lac
"('hermance', '10.01.2022')",Hermance,4,2022-01-10,370,hermance,G922,1,0.002702702702702703,Petit lac
"('hermance', '10.01.2022')",Hermance,4,2022-01-10,370,hermance,Gfrags,20,0.05405405405405406,Petit lac
"('hermance', '11/6/2022')",Hermance,4,2022-06-11,265,hermance,G2,1,0.0037735849056603774,Petit lac
"('hermance', '11/6/2022')",Hermance,4,2022-06-11,265,hermance,Gfrags,12,0.045283018867924525,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,G100,1,0.002702702702702703,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,G194,1,0.002702702702702703,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,G25,2,0.005405405405405406,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,G27,58,0.15675675675675677,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,G30,5,0.013513513513513514,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,G31,6,0.016216216216216217,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,G35,1,0.002702702702702703,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,G74,2,0.005405405405405406,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,G905,4,0.010810810810810811,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,Gfoams,1,0.002702702702702703,Petit lac
"('hermance', '5/14/2022')",Hermance,4,2022-05-14,370,hermance,Gfrags,44,0.11891891891891893,Petit lac
"('hermance', '9/11/2022')",Hermance,4,2022-11-09,370,hermance,G131,1,0.002702702702702703,Petit lac
"('hermance', '9/11/2022')",Hermance,4,2022-11-09,370,hermance,G137,1,0.002702702702702703,Petit lac
"('hermance', '9/11/2022')",Hermance,4,2022-11-09,370,hermance,G27,5,0.013513513513513514,Petit lac
"('hermance', '9/11/2022')",Hermance,4,2022-11-09,370,hermance,G30,3,0.008108108108108109,Petit lac
"('hermance', '9/11/2022')",Hermance,4,2022-11-09,370,hermance,G35,1,0.002702702702702703,Petit lac
"('hermance', '9/11/2022')",Hermance,4,2022-11-09,370,hermance,G7,1,0.002702702702702703,Petit lac
"('hermance', '9/11/2022')",Hermance,4,2022-11-09,370,hermance,G905,1,0.002702702702702703,Petit lac
"('hermance', '9/11/2022')",Hermance,4,2022-11-09,370,hermance,Gcaps,1,0.002702702702702703,Petit lac
"('hermance', '9/11/2022')",Hermance,4,2022-11-09,370,hermance,Gfrags,10,0.02702702702702703,Petit lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G194,7,0.030303030303030304,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G2,2,0.008658008658008658,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G211,5,0.021645021645021644,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G27,80,0.3463203463203463,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G30,27,0.11688311688311688,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G31,2,0.008658008658008658,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G34,1,0.004329004329004329,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G35,2,0.008658008658008658,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G50,5,0.021645021645021644,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G66,1,0.004329004329004329,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G67,5,0.021645021645021644,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G70,4,0.017316017316017316,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G90,2,0.008658008658008658,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G905,5,0.021645021645021644,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G922,4,0.017316017316017316,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G932,2,0.008658008658008658,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,G95,11,0.047619047619047616,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,Gcaps,16,0.06926406926406926,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,Gfoams,41,0.1774891774891775,Grand lac
"('lugrin', '02.07.2022')",Lugrin,4,2022-07-02,231,lugrin,Gfrags,32,0.13852813852813853,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G125,1,0.004329004329004329,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G127,2,0.008658008658008658,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G132,2,0.008658008658008658,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G135,1,0.004329004329004329,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G194,4,0.017316017316017316,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G211,2,0.008658008658008658,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G26,1,0.004329004329004329,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G27,5,0.021645021645021644,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G30,25,0.10822510822510822,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G31,2,0.008658008658008658,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G7,1,0.004329004329004329,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G70,3,0.012987012987012988,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G89,1,0.004329004329004329,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G905,5,0.021645021645021644,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G914,1,0.004329004329004329,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G926,1,0.004329004329004329,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G932,1,0.004329004329004329,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,G95,8,0.03463203463203463,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,Gcaps,3,0.012987012987012988,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,Gfoams,37,0.16017316017316016,Grand lac
"('lugrin', '05.11.2022')",Lugrin,4,2022-11-05,231,lugrin,Gfrags,37,0.16017316017316016,Grand lac
"('lugrin', '06.02.2022')",Lugrin,4,2022-02-06,231,lugrin,G132,2,0.008658008658008658,Grand lac
"('lugrin', '06.02.2022')",Lugrin,4,2022-02-06,231,lugrin,G194,1,0.004329004329004329,Grand lac
"('lugrin', '06.02.2022')",Lugrin,4,2022-02-06,231,lugrin,G27,7,0.030303030303030304,Grand lac
"('lugrin', '06.02.2022')",Lugrin,4,2022-02-06,231,lugrin,G30,19,0.08225108225108226,Grand lac
"('lugrin', '06.02.2022')",Lugrin,4,2022-02-06,231,lugrin,G50,1,0.004329004329004329,Grand lac
"('lugrin', '06.02.2022')",Lugrin,4,2022-02-06,231,lugrin,G95,11,0.047619047619047616,Grand lac
"('lugrin', '06.02.2022')",Lugrin,4,2022-02-06,231,lugrin,Gcaps,7,0.030303030303030304,Grand lac
"('lugrin', '06.02.2022')",Lugrin,4,2022-02-06,231,lugrin,Gfoams,26,0.11255411255411256,Grand lac
"('lugrin', '06.02.2022')",Lugrin,4,2022-02-06,231,lugrin,Gfrags,45,0.19480519480519481,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G106,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G113,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G114,11,0.047619047619047616,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G126,3,0.012987012987012988,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G129,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G136,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G194,9,0.03896103896103896,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G25,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G27,4,0.017316017316017316,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G30,18,0.07792207792207792,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G31,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G34,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G35,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G50,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G66,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G67,3,0.012987012987012988,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G70,2,0.008658008658008658,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G89,6,0.025974025974025976,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G90,1,0.004329004329004329,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G905,2,0.008658008658008658,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,G95,8,0.03463203463203463,Grand lac
"('lugrin', '07.05.2022')",Lugrin,4,2022-05-07,231,lugrin,Gcaps,2,0.008658008658008658,Grand lac
